,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,OPP FG,OPP FGA,OPP FG%,OPP 3P,OPP 3PA,OPP 3P%,OPP FT,OPP FTA,OPP FT%,OPP ORB,OPP TRB,OPP AST,OPP STL,OPP BLK,OPP TOV,OPP PF,TEAM,GP,OREB,OPP OREB,REB,OPP REB,POSS,OPP POSS,PTS,OPP PTS,PPP,OPP PPP,3PA%,OPP 3PA%,FTA%,OPP FTA%,DREB,OPP DREB,ORB%,OPP ORB%,DRB%,OPP DRB%,REB%,OPP REB%,TO%,OPP TO%,Margin,Unnamed: 0,Logo,FinalFour
313,Cincinnati,W,80,77,28,62,0.452,8,23,0.348,16,21,0.762,8,35,18,9,0,12,16,27,59,0.458,7,20,0.35,16,18,0.889,5,32,11,3,3,14,18,Xavier Musketeers,37,8,5,35,32,72.23039999999999,72.8832,80,77,1.1075668970405814,1.0564848963821567,37.096774193548384,33.898305084745765,33.87096774193548,30.508474576271187,27,27,22.857142857142858,15.625,84.375,77.14285714285714,52.23880597014925,47.76119402985075,16.613503455608722,19.208816297857393,3,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
314,Southern,W,79,59,29,60,0.483,9,27,0.333,12,18,0.667,7,38,27,7,7,18,12,21,58,0.362,8,26,0.308,9,10,0.9,3,27,17,11,4,20,22,Xavier Musketeers,37,7,3,38,27,75.7632,76.224,79,59,1.0427225882750466,0.7740344248530646,45.0,44.827586206896555,30.0,17.24137931034483,31,24,22.580645161290324,8.823529411764707,91.17647058823529,77.41935483870968,58.46153846153846,41.53846153846154,23.758236188545364,26.2384550797649,20,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
315,Georgetown,W,102,89,41,68,0.603,14,26,0.538,6,12,0.5,7,37,27,6,3,9,22,32,62,0.516,6,17,0.353,19,32,0.594,5,27,13,6,3,6,10,Xavier Musketeers,37,7,5,37,27,72.2688,73.9968,102,89,1.4113974495217854,1.20275471371735,38.23529411764706,27.419354838709676,17.647058823529413,51.61290322580645,30,22,24.137931034482758,14.285714285714286,85.71428571428571,75.86206896551724,57.8125,42.1875,12.453506907545165,8.10845874416191,13,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
316,Seton Hall,W,73,70,26,58,0.448,5,20,0.25,16,22,0.727,10,38,23,4,6,13,19,26,57,0.456,4,17,0.235,14,23,0.609,9,31,14,7,6,14,23,Xavier Musketeers,37,10,9,38,31,67.8528,69.2352,73,70,1.075858328617242,1.011046404141246,34.48275862068966,29.82456140350877,37.93103448275862,40.35087719298246,28,22,31.25,24.324324324324323,75.67567567567568,68.75,55.072463768115945,44.927536231884055,19.15912092058102,20.22092808282492,3,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
317,St. John's (NY),W,84,79,32,70,0.457,6,15,0.4,14,20,0.7,15,47,19,10,3,15,17,31,72,0.431,8,18,0.444,9,16,0.563,12,35,15,12,5,12,15,Xavier Musketeers,37,15,12,47,35,75.648,75.8784,84,79,1.1104060913705585,1.0411395074224021,21.428571428571427,25.0,28.571428571428573,22.22222222222222,32,23,39.473684210526315,27.272727272727273,72.72727272727273,60.526315789473685,57.31707317073171,42.68292682926829,19.828680203045685,15.814777327935223,5,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
318,UConn,W,83,73,28,52,0.538,4,13,0.308,23,28,0.821,4,30,20,11,2,12,9,28,67,0.418,13,37,0.351,4,9,0.444,11,36,23,6,2,16,21,Xavier Musketeers,37,4,11,30,36,69.42719999999998,72.9216,83,73,1.195496865781711,1.0010751272599614,25.0,55.223880597014926,53.84615384615385,13.432835820895523,26,25,13.793103448275861,29.72972972972973,70.27027027027027,86.20689655172414,45.45454545454545,54.54545454545455,17.284292035398234,21.941372652273127,10,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
319,Villanova,W,88,80,31,57,0.544,9,19,0.474,17,21,0.81,4,35,22,5,2,14,13,32,74,0.432,9,32,0.281,7,7,1.0,8,25,10,5,0,8,20,Xavier Musketeers,37,4,8,35,25,73.1904,73.9968,88,80,1.2023434767401189,1.0811278325549214,33.333333333333336,43.24324324324324,36.8421052631579,9.45945945945946,31,17,19.047619047619047,20.512820512820515,79.48717948717949,80.95238095238095,58.333333333333336,41.666666666666664,19.128191675410985,10.811278325549214,8,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
320,Creighton,W,90,87,34,68,0.5,8,19,0.421,14,21,0.667,15,40,22,5,4,13,15,32,64,0.5,10,23,0.435,13,16,0.813,6,29,20,7,5,10,18,Xavier Musketeers,37,15,6,40,29,72.23039999999999,72.03840000000001,90,87,1.246012759170654,1.2076892324093815,27.941176470588236,35.9375,30.88235294117647,25.0,25,23,39.473684210526315,19.35483870967742,80.64516129032258,60.526315789473685,57.971014492753625,42.028985507246375,17.99796207690945,13.88148542999289,3,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
321,Marquette,W,80,76,31,69,0.449,5,18,0.278,13,17,0.765,16,43,20,4,5,10,13,31,65,0.477,6,24,0.25,8,11,0.727,8,29,21,8,6,7,17,Xavier Musketeers,37,16,8,43,29,67.6608,66.0864,80,76,1.182368520620507,1.1500096842920784,26.08695652173913,36.92307692307692,24.63768115942029,16.923076923076923,27,21,43.24324324324324,22.857142857142858,77.14285714285714,56.75675675675676,59.72222222222222,40.27777777777778,14.77960650775634,10.592194460584931,4,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
322,DePaul,L,72,73,27,71,0.38,4,20,0.2,14,15,0.933,11,42,13,8,2,9,15,26,61,0.426,9,20,0.45,12,16,0.75,5,30,9,6,4,10,17,Xavier Musketeers,37,11,5,42,30,72.576,70.11840000000001,72,73,0.9920634920634922,1.0410962029937931,28.169014084507044,32.78688524590164,21.12676056338028,26.229508196721312,31,25,30.555555555555557,13.88888888888889,86.11111111111111,69.44444444444444,58.333333333333336,41.666666666666664,12.400793650793652,14.261591821832784,-1,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
323,Georgetown,W,95,82,39,71,0.549,8,14,0.571,9,17,0.529,11,35,31,7,3,9,17,31,62,0.5,7,22,0.318,13,18,0.722,8,25,19,6,8,13,15,Xavier Musketeers,37,11,8,35,25,73.4208,71.9232,95,82,1.2939112622036262,1.1401050008898381,19.718309859154928,35.483870967741936,23.943661971830984,29.032258064516128,24,17,39.285714285714285,25.0,75.0,60.714285714285715,58.333333333333336,41.666666666666664,12.25810669456067,18.07483537996085,13,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
324,UConn,W,82,79,31,58,0.534,10,20,0.5,10,13,0.769,7,25,17,6,2,13,19,25,61,0.41,10,28,0.357,19,25,0.76,14,28,12,5,3,12,18,Xavier Musketeers,37,7,14,25,28,66.93119999999999,67.2,82,79,1.2251386498374452,1.1755952380952381,34.48275862068966,45.90163934426229,22.413793103448278,40.98360655737705,18,14,33.333333333333336,43.75,56.25,66.66666666666667,47.16981132075472,52.83018867924528,19.422929814496083,17.857142857142858,3,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
325,Creighton,L,67,84,30,62,0.484,4,14,0.286,3,4,0.75,5,23,16,10,1,9,12,34,60,0.567,8,21,0.381,8,9,0.889,7,33,18,4,8,12,6,Xavier Musketeers,37,5,7,23,33,65.0496,66.20159999999998,67,84,1.029983274301456,1.26885150812065,22.580645161290324,35.0,6.451612903225806,15.0,18,26,16.129032258064516,28.0,72.0,83.87096774193549,41.07142857142857,58.92857142857143,13.83559622195986,18.126450116009284,-17,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
326,Providence,W (1 OT),85,83,32,69,0.464,8,23,0.348,13,23,0.565,12,36,22,4,4,5,14,30,69,0.435,9,20,0.45,14,18,0.778,10,39,18,5,3,6,20,Xavier Musketeers,37,12,10,36,39,69.2352,70.00319999999999,85,83,1.227699205028656,1.1856600841104408,33.333333333333336,28.985507246376812,33.333333333333336,26.08695652173913,24,29,29.26829268292683,29.41176470588235,70.58823529411765,70.73170731707317,48.0,52.0,7.221760029580328,8.571036752605597,2,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
327,St. John's (NY),W,96,71,32,59,0.542,15,28,0.536,17,23,0.739,4,32,26,7,2,11,16,27,69,0.391,8,17,0.471,9,16,0.563,13,36,16,8,2,10,17,Xavier Musketeers,37,4,13,32,36,73.0752,70.11840000000001,96,71,1.3137151865475565,1.0125730193501277,47.45762711864407,24.63768115942029,38.983050847457626,23.18840579710145,28,23,14.814814814814815,31.70731707317073,68.29268292682927,85.18518518518519,47.05882352941177,52.94117647058823,15.052986512524086,14.261591821832784,25,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
328,Butler,L,67,69,26,56,0.464,7,21,0.333,8,14,0.571,9,32,12,5,1,17,14,25,46,0.543,5,15,0.333,14,18,0.778,0,20,13,5,9,14,17,Xavier Musketeers,37,9,0,32,20,67.3536,65.2032,67,69,0.9947500950209046,1.0582302709069493,37.5,32.608695652173914,25.0,39.130434782608695,23,20,31.03448275862069,0.0,100.0,68.96551724137932,61.53846153846154,38.46153846153846,25.239927784112506,21.471338829996075,-2,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
329,Marquette,L,68,69,27,51,0.529,7,19,0.368,7,9,0.778,2,29,16,5,1,17,15,26,68,0.382,5,22,0.227,12,17,0.706,14,34,13,10,1,7,11,Xavier Musketeers,37,2,14,29,34,67.16159999999999,65.74080000000001,68,69,1.0124833238040787,1.0495765186915886,37.254901960784316,32.35294117647059,17.647058823529413,25.0,27,20,9.090909090909092,34.146341463414636,65.85365853658537,90.9090909090909,46.03174603174603,53.96825396825397,25.312083095101965,10.647877725856697,-1,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
330,DePaul,W,82,68,31,69,0.449,8,25,0.32,12,22,0.545,13,40,19,9,1,8,15,24,57,0.421,9,20,0.45,11,14,0.786,3,30,18,5,6,15,18,Xavier Musketeers,37,13,3,40,30,70.7328,72.1536,82,68,1.159292435758234,0.9424339187511088,36.231884057971016,35.08771929824562,31.884057971014492,24.56140350877193,27,27,32.5,10.0,90.0,67.5,57.142857142857146,42.857142857142854,11.31017010495838,20.788983501862695,14,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
331,Villanova,L,63,64,23,51,0.451,8,23,0.348,9,12,0.75,6,33,17,4,1,14,10,25,56,0.446,6,19,0.316,8,9,0.889,3,24,13,7,1,7,16,Xavier Musketeers,37,6,3,33,24,61.7088,61.401599999999995,63,64,1.0209240821406347,1.0423181154888472,45.09803921568628,33.92857142857143,23.529411764705884,16.071428571428573,27,21,22.22222222222222,10.0,90.0,77.77777777777777,57.89473684210526,42.10526315789474,22.68720182534744,11.400354388159267,-1,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
332,Seton Hall,W,82,60,29,60,0.483,10,23,0.435,14,16,0.875,13,37,17,7,4,14,20,22,57,0.386,5,20,0.25,11,18,0.611,9,24,12,6,8,12,18,Xavier Musketeers,37,13,9,37,24,65.3184,65.2032,82,60,1.2553889868704684,0.9202002355712604,38.333333333333336,35.08771929824562,26.666666666666668,31.57894736842105,24,15,46.42857142857143,27.272727272727273,72.72727272727273,53.57142857142857,60.65573770491803,39.34426229508197,21.433470507544584,18.40400471142521,22,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
333,Providence,W,94,89,34,61,0.557,10,20,0.5,16,20,0.8,7,34,14,2,5,8,24,26,64,0.406,11,22,0.5,26,34,0.765,12,34,12,5,3,7,17,Xavier Musketeers,37,7,12,34,34,67.96799999999999,71.00160000000001,94,89,1.383003766478343,1.2534928790337116,32.78688524590164,34.375,32.78688524590164,53.125,27,22,24.137931034482758,30.76923076923077,69.23076923076923,75.86206896551724,50.0,50.0,11.77024482109228,9.858932756444924,5,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
334,Butler,W,78,66,28,52,0.538,4,12,0.333,18,27,0.667,11,36,19,5,2,12,17,25,55,0.455,3,16,0.188,13,15,0.867,3,17,16,6,0,10,19,Xavier Musketeers,37,11,3,36,17,62.28479999999999,65.856,78,66,1.2523119605425403,1.0021865889212829,23.076923076923077,29.09090909090909,51.92307692307692,27.272727272727273,25,14,44.0,10.714285714285714,89.28571428571429,56.0,67.9245283018868,32.075471698113205,19.26633785450062,15.184645286686104,12,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
335,DePaul,W,89,84,30,61,0.492,9,20,0.45,20,27,0.741,10,26,13,6,1,8,14,35,57,0.614,8,16,0.5,6,7,0.857,5,23,13,5,6,14,21,Xavier Musketeers,37,10,5,26,23,68.0448,66.3168,89,84,1.3079618133935291,1.26664736537348,32.78688524590164,28.07017543859649,44.26229508196721,12.280701754385966,16,18,35.714285714285715,23.80952380952381,76.19047619047619,64.28571428571429,53.06122448979592,46.93877551020408,11.756960120391273,21.110789422891333,5,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
336,Creighton,W,82,60,33,70,0.471,7,17,0.412,9,11,0.818,11,39,11,8,1,10,9,21,56,0.375,7,23,0.304,11,12,0.917,6,26,12,7,4,13,14,Xavier Musketeers,37,11,6,39,26,70.8864,65.5488,82,60,1.1567804261466235,0.9153485647334505,24.285714285714285,41.07142857142857,15.714285714285714,21.428571428571427,28,20,35.483870967741936,17.647058823529413,82.3529411764706,64.51612903225806,60.0,40.0,14.10707836764175,19.832552235891427,22,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
337,Marquette,L,51,65,21,61,0.344,5,20,0.25,4,11,0.364,11,39,13,2,2,13,14,22,61,0.361,7,27,0.259,14,16,0.875,8,33,11,6,4,4,15,Xavier Musketeers,37,11,8,39,33,65.1264,61.4784,51,65,0.7830925707547169,1.05728190714137,32.78688524590164,44.26229508196721,18.0327868852459,26.229508196721312,28,25,30.555555555555557,22.22222222222222,77.77777777777777,69.44444444444444,54.166666666666664,45.833333333333336,19.96118317610063,6.506350197793046,-14,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
338,Kennesaw State,W,72,67,24,52,0.462,2,12,0.167,22,30,0.733,3,34,16,6,4,10,17,27,64,0.422,5,19,0.263,8,13,0.615,8,33,12,5,1,11,21,Xavier Musketeers,37,3,8,34,33,69.312,69.8112,72,67,1.0387811634349031,0.9597313898056472,23.076923076923077,29.6875,57.69230769230769,20.3125,31,25,10.714285714285714,20.512820512820515,79.48717948717949,89.28571428571429,50.74626865671642,49.25373134328358,14.427516158818099,15.756784011734506,5,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
339,Pitt,W,84,73,30,63,0.476,8,24,0.333,16,26,0.615,4,36,22,6,4,8,21,27,70,0.386,6,20,0.3,13,20,0.65,10,39,11,2,5,8,18,Xavier Musketeers,37,4,10,36,39,75.30239999999999,73.728,84,73,1.115502294747578,0.9901258680555556,38.095238095238095,28.571428571428573,41.26984126984127,28.571428571428573,32,29,12.121212121212121,23.80952380952381,76.19047619047619,87.87878787878788,48.0,52.0,10.623831378548362,10.850694444444445,11,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
340,Texas,L,71,83,28,64,0.438,7,17,0.412,8,12,0.667,9,33,12,2,4,12,15,32,61,0.525,7,12,0.583,12,19,0.632,5,30,16,8,3,9,16,Xavier Musketeers,37,9,5,33,30,69.3888,70.4256,71,83,1.0232198856299575,1.17854870956016,26.5625,19.672131147540984,18.75,31.147540983606557,24,25,26.470588235294116,17.24137931034483,82.75862068965517,73.52941176470588,52.38095238095238,47.61904761904762,17.293857221914774,12.779443838604143,-12,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
341,Total,,2995,2741,1109,2256,18.235,274,703,14.400000000000002,503,708,26.186000000000003,324,1286,705,236,120,450,593,1012,2285,16.455,274,765,13.472000000000001,443,618,27.003999999999998,288,1085,542,258,143,419,654,Xavier Musketeers,37,324,288,1286,1085,2585.7792,2580.4032,2995,2741,1.1582582147771936,1.06223709535006,31.161347517730498,33.479212253829324,31.382978723404257,27.045951859956237,962,797,28.902765388046387,23.04,76.96,71.09723461195361,54.2387178405736,45.7612821594264,17.402878018355164,16.237772453545244,254,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
342,Northern Colorado,W,83,36,32,72,0.444,11,29,0.379,8,10,0.8,17,40,16,14,6,8,13,10,39,0.256,5,21,0.238,11,16,0.688,6,26,5,3,3,21,12,Houston Cougars,37,17,6,40,26,64.70400000000001,58.598400000000005,83,36,1.2827645895153312,0.61435124508519,40.27777777777778,53.84615384615385,13.88888888888889,41.02564102564103,23,20,45.945945945945944,20.689655172413794,79.3103448275862,54.054054054054056,60.60606060606061,39.39393939393939,12.363996043521265,35.83715596330275,47,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
343,St. Joseph's,W,81,55,33,65,0.508,5,26,0.192,10,16,0.625,12,41,17,9,6,9,22,16,54,0.296,5,24,0.208,18,27,0.667,12,36,3,6,1,16,19,Houston Cougars,37,12,12,41,36,66.2784,67.08479999999999,81,55,1.2221176129779836,0.8198578515550469,40.0,44.44444444444444,24.615384615384617,50.0,29,24,33.333333333333336,29.26829268292683,70.73170731707317,66.66666666666667,53.246753246753244,46.753246753246756,13.579084588644264,23.85041022705591,26,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
344,Oral Roberts,W,83,45,30,58,0.517,6,17,0.353,17,25,0.68,15,48,6,5,5,12,15,14,62,0.226,8,38,0.211,9,15,0.6,10,25,9,4,3,10,22,Houston Cougars,37,15,10,48,25,63.36,65.856,83,45,1.3099747474747474,0.6833090379008747,29.310344827586206,61.29032258064516,43.10344827586207,24.193548387096776,33,15,50.0,23.25581395348837,76.74418604651163,50.0,65.75342465753425,34.24657534246575,18.93939393939394,15.184645286686104,38,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
345,Texas Southern,W,83,48,31,60,0.517,5,19,0.263,16,20,0.8,11,34,19,10,4,8,15,18,49,0.367,3,16,0.188,9,15,0.6,8,26,6,5,1,17,20,Houston Cougars,37,11,8,34,26,63.16799999999999,62.01599999999999,83,48,1.3139564336372849,0.7739938080495358,31.666666666666668,32.6530612244898,33.333333333333336,30.612244897959183,23,18,37.93103448275862,25.806451612903224,74.19354838709677,62.06896551724138,56.666666666666664,43.333333333333336,12.664640324214794,27.41228070175439,35,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
346,Oregon,W,66,56,24,56,0.429,11,22,0.5,7,10,0.7,8,23,10,13,3,8,19,19,49,0.388,3,22,0.136,15,20,0.75,12,31,10,4,8,16,13,Houston Cougars,37,8,12,23,31,57.984,59.327999999999996,66,56,1.1382450331125828,0.9439050701186624,39.285714285714285,44.89795918367347,17.857142857142858,40.816326530612244,15,19,29.62962962962963,44.44444444444444,55.55555555555556,70.37037037037037,42.592592592592595,57.407407407407405,13.79690949227373,26.96871628910464,10,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
347,Kent State,W,49,44,16,50,0.32,2,17,0.118,15,23,0.652,15,50,9,9,6,23,12,15,63,0.238,6,29,0.207,8,11,0.727,7,30,8,14,5,13,19,Houston Cougars,37,15,7,50,30,65.3952,70.8864,49,44,0.7492904678019181,0.6207114481762369,34.0,46.03174603174603,46.0,17.46031746031746,35,23,39.473684210526315,16.666666666666668,83.33333333333333,60.526315789473685,62.5,37.5,35.17077706009004,18.339201877934272,5,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
348,Norfolk State,W,100,52,38,66,0.576,17,33,0.515,7,10,0.7,15,37,26,9,8,9,11,20,57,0.351,1,18,0.056,11,13,0.846,9,22,7,6,1,16,16,Houston Cougars,37,15,9,37,22,61.824000000000005,66.93119999999999,100,52,1.617494824016563,0.7769171925798433,50.0,31.57894736842105,15.151515151515152,22.80701754385965,22,13,53.57142857142857,29.032258064516128,70.96774193548387,46.42857142857143,62.71186440677966,37.28813559322034,14.557453416149068,23.905144387072102,48,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
349,Saint Mary's,W,53,48,21,57,0.368,3,11,0.273,8,9,0.889,10,26,10,7,6,4,13,17,46,0.37,9,22,0.409,5,8,0.625,6,29,14,3,1,12,13,Houston Cougars,37,10,6,26,29,52.761599999999994,53.2992,53,48,1.0045184376516256,0.9005763688760807,19.29824561403509,47.82608695652174,15.789473684210526,17.391304347826086,16,23,30.303030303030305,27.272727272727273,72.72727272727273,69.6969696969697,47.27272727272727,52.72727272727273,7.581271227559438,22.514409221902017,5,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
350,North Florida,W,76,42,33,67,0.493,6,20,0.3,4,5,0.8,17,42,19,12,7,8,11,14,44,0.318,9,24,0.375,5,10,0.5,5,17,10,4,4,20,10,Houston Cougars,37,17,5,42,17,57.792,60.864000000000004,76,42,1.3150609080841638,0.6900630914826498,29.850746268656717,54.54545454545455,7.462686567164179,22.727272727272727,25,12,58.62068965517241,16.666666666666668,83.33333333333333,41.37931034482759,71.1864406779661,28.8135593220339,13.842746400885936,32.86014721345951,34,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
351,Alabama,L,65,71,25,64,0.391,3,13,0.231,12,22,0.545,12,37,7,7,8,10,24,22,54,0.407,7,23,0.304,20,32,0.625,10,40,9,6,3,15,20,Houston Cougars,37,12,10,37,40,68.81280000000001,70.15679999999999,65,71,0.9445917038690474,1.012018792191206,20.3125,42.592592592592595,34.375,59.25925925925926,25,30,28.571428571428573,28.571428571428573,71.42857142857143,71.42857142857143,48.05194805194805,51.94805194805195,14.532180059523807,21.380678708264917,-6,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
352,North Carolina A&T,W,74,46,28,57,0.491,5,18,0.278,13,19,0.684,15,44,14,6,4,17,16,15,52,0.288,6,25,0.24,10,15,0.667,5,22,6,12,4,15,17,Houston Cougars,37,15,5,44,22,64.6656,65.856,74,46,1.1443487727632622,0.6984936831875608,31.57894736842105,48.07692307692308,33.333333333333336,28.846153846153847,29,17,46.875,14.705882352941176,85.29411764705883,53.125,66.66666666666667,33.333333333333336,26.28909342834521,22.776967930029155,28,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
353,Virginia,W,69,61,25,51,0.49,8,21,0.381,11,13,0.846,7,28,17,4,3,7,17,20,48,0.417,6,22,0.273,15,17,0.882,5,23,15,2,3,8,13,Houston Cougars,37,7,5,28,23,54.4512,56.1408,69,61,1.2671897038081805,1.0865538075695396,41.1764705882353,45.833333333333336,25.49019607843137,35.416666666666664,21,18,28.0,19.23076923076923,80.76923076923077,72.0,54.90196078431372,45.09803921568628,12.855547719793137,14.249886000911992,8,108,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,False
